"No","NOMOR_PBK","TGL_DOKUMEN","TGL_BERLAKU","JUMLAH_PBK","CURRENCY_PBK","TIPE_PBK","FG_STATUS","NPWP","KPP","CAB","NAMA","MAP","KD SETOR","MASA PAJAK","TAHUN PAJAK","KPPADM_LB","NPWP","KPP","CAB","NAMA","MAP","KD SETOR","MASA PAJAK","TAHUN PAJAK","NO PROD HUKUM","KPPADM_KB","NTPN"
"93","PBK-00513/II/WPJ.20/KP.0703/2022","20220222","20220210","1,875,000","IDR","MASA","SETUJU","013473681","007","000","PP URBAN","411124","100","1","2022","007","013473681","007","000","PP URBAN","411121","100","1","2022","","007","910181PIO25BDBF6"
"94","PBK-00514/II/WPJ.20/KP.0703/2022","20220222","20210907","490,875","IDR","MASA","SETUJU","029985207","007","000","PARIT PADANG GLOBAL","411211","920","9","2021","007","029985207","007","000","PARIT PADANG GLOBAL","411122","920","9","2021","","007","0D0A267LQO1GP407"
"95","PBK-00504/II/WPJ.20/KP.0703/2022","20220221","20220207","250,000","IDR","MASA","SETUJU","210453288","004","000","RENALMED TIARA UTAMA","411121","100","1","2022","007","210453288","004","000","RENALMED TIARA UTAMA","411121","100","3","2022","","007","0231E743N0QHVK8C"
"96","PBK-00505/II/WPJ.20/KP.0703/2022","20220221","20220210","1,404,545,455","IDR","MASA","SETUJU","926236928","009","000","PEMBANGUNAN PERUMAHAN SEMARANG DEMAK","411128","409","2","2022","007","926236928","009","000","PEMBANGUNAN PERUMAHAN SEMARANG DEMAK","411128","409","1","2022","","007","B85895B8NCA36A9A"
"97","PBK-00497/II/WPJ.20/KP.0703/2022","20220218","20220107","151,000","IDR","MASA","SETUJU","015691116","007","000","BUANA INDOMOBIL TRADA","411124","104","12","2021","007","015691116","007","000","BUANA INDOMOBIL TRADA","411124","104","2","2022","","007","2056A743K12T91DK"
"98","PBK-00498/II/WPJ.20/KP.0703/2022","20220218","20220113","4,279,273","IDR","MASA","SETUJU","025088378","003","000","NUGRA KARSERA","411211","920","1","2021","007","025088378","003","000","NUGRA KARSERA","411211","920","6","2021","","007","BAB2467M47EV4A0A"
"99","PBK-00499/II/WPJ.20/KP.0703/2022","20220218","20220209","1,397,833","IDR","MASA","SETUJU","019352640","023","000","INTISOFT MITRA SOLUSI","411124","100","1","2022","007","019352640","023","000","INTISOFT MITRA SOLUSI","411121","100","2","2022","","007","7F64A3IDNN3R71D8"
"100","PBK-00500/II/WPJ.20/KP.0703/2022","20220218","20220208","675,000","IDR","MASA","SETUJU","015833221","007","000","JAKARTA INTERNATIONAL KOREAN SCHOOL","411124","104","1","2022","007","015833221","007","000","JAKARTA INTERNATIONAL KOREAN SCHOOL","411128","409","1","2022","","007","19FD23IDNMTV4QEJ"
"101","PBK-00501/II/WPJ.20/KP.0703/2022","20220218","20211109","1,163,041","IDR","MASA","SETUJU","210482014","006","000","PERMATA PERSADA PERTIWI","411128","409","10","2021","007","210482014","006","000","PERMATA PERSADA PERTIWI","411121","100","10","2021","","007","3915B80GTJ51PNOR"
"102","PBK-00480/II/WPJ.20/KP.0703/2022","20220217","20211015","20,000,000","IDR","KIRIM","SETUJU","000000000","007","000","FORK MEDIA ASIA PTE LTD","411211","102","9","2021","007","000000000","098","000","FORK MEDIA ASIA PTE LTD","411211","102","9","2021","","098","BB3D700NC2J0NB00"
"103","PBK-00481/II/WPJ.20/KP.0703/2022","20220217","20210813","5,556,592","IDR","KIRIM","SETUJU","000000000","007","000","FORK MEDIA ASIA PTE LTD","411211","102","7","2021","007","000000000","098","000","FORK MEDIA ASIA PTE LTD","411211","102","7","2021","","098","DBF9C4EQO2BAP0JB"
"104","PBK-00482/II/WPJ.20/KP.0703/2022","20220217","20210915","2,500,000","IDR","KIRIM","SETUJU","000000000","007","000","FORK MEDIA ASIA PTE LTD","411211","102","8","2021","007","000000000","098","000","FORK MEDIA ASIA PTE LTD","411211","102","8","2021","","098","9D5E44EQR3E4U7QH"
"105","PBK-00483/II/WPJ.20/KP.0703/2022","20220217","20220113","6,344,945","IDR","MASA","SETUJU","025088378","003","000","NUGRA KARSERA","411122","920","1","2021","007","025088378","003","000","NUGRA KARSERA","411122","920","1","2022","","007","587CD2M04T5E8AI2"
"106","PBK-00484/II/WPJ.20/KP.0703/2022","20220217","20220113","1,350,000","IDR","MASA","SETUJU","025088378","003","000","NUGRA KARSERA","411211","920","1","2021","007","025088378","003","000","NUGRA KARSERA","411211","920","4","2021","","007","CCA8E4ER4IA6QMES"
"107","PBK-00485/II/WPJ.20/KP.0703/2022","20220217","20220113","8,836,545","IDR","MASA","SETUJU","025088378","003","000","NUGRA KARSERA","411211","920","1","2021","007","025088378","003","000","NUGRA KARSERA","411211","920","4","2021","","007","6566D1PIL2J18JUU"
"108","PBK-00486/II/WPJ.20/KP.0703/2022","20220217","20220113","14,097,545","IDR","MASA","SETUJU","025088378","003","000","NUGRA KARSERA","411211","920","1","2021","007","025088378","003","000","NUGRA KARSERA","411211","920","4","2021","","007","CE8E45B8KCSJ0LPC"
"109","PBK-00487/II/WPJ.20/KP.0703/2022","20220217","20220113","13,736,273","IDR","MASA","SETUJU","025088378","003","000","NUGRA KARSERA","411211","920","1","2021","007","025088378","003","000","NUGRA KARSERA","411211","920","5","2021","","007","69BC90T5580K2P1E"
"110","PBK-00488/II/WPJ.20/KP.0703/2022","20220217","20220125","3,409,605","IDR","MASA","SETUJU","025088378","003","000","NUGRA KARSERA","411122","920","1","2022","007","025088378","003","000","NUGRA KARSERA","411211","920","10","2021","","007","A007B5B8KDMLPM4K"
"111","PBK-00489/II/WPJ.20/KP.0703/2022","20220217","20211028","225,000","IDR","MASA","SETUJU","025088378","003","000","NUGRA KARSERA","411211","910","10","2021","007","025088378","003","000","NUGRA KARSERA","411122","910","10","2021","","007","807165E39Q8T1VGU"
"112","PBK-00491/II/WPJ.20/KP.0703/2022","20220217","20210813","443,408","IDR","KIRIM","SETUJU","000000000","007","000","FORK MEDIA ASIA PTE LTD","411211","102","7","2021","007","000000000","098","000","FORK MEDIA ASIA PTE LTD","411211","102","7","2021","","098","AF85F7437I2GIL7T"
"113","PBK-00492/II/WPJ.20/KP.0703/2022","20220217","20210615","210,602,233","IDR","KIRIM","SETUJU","000000000","007","000","DENTSU (SHANGHAI) INVESTMENT","411211","102","5","2021","007","000000000","098","000","DENTSU (SHANGHAI) INVESTMENT","411211","102","5","2021","","098","E5A2C4EQI0FIG7S7"
"114","PBK-00493/II/WPJ.20/KP.0703/2022","20220217","20210715","611,345,683","IDR","KIRIM","SETUJU","000000000","007","000","DENTSU GLOBAL A TRADING DIVISION","411211","102","6","2021","007","000000000","098","000","DENTSU GLOBAL A TRADING DIVISION","411211","102","6","2021","","098","A57BD0T4LN8N2P8N"
"115","PBK-00494/II/WPJ.20/KP.0703/2022","20220217","20210715","268,610,354","IDR","KIRIM","SETUJU","000000000","007","000","DENTSU INTERNATIONAL LIMITED","411211","102","6","2021","007","000000000","098","000","DENTSU INTERNATIONAL LIMITED","411211","102","6","2021","","098","7CE1D1PI5ILF77N1"
"116","PBK-00495/II/WPJ.20/KP.0703/2022","20220217","20210715","4,982,162","IDR","KIRIM","SETUJU","000000000","007","000","DENTSU INTERNATIONAL LIMITED","411211","102","6","2021","007","000000000","098","000","DENTSU INTERNATIONAL LIMITED","411211","102","6","2021","","098","880802LVLCCJVM5H"
"117","PBK-00496/II/WPJ.20/KP.0703/2022","20220217","20210813","12,265,377","IDR","KIRIM","SETUJU","000000000","007","000","DENTSU INTERNATIONAL LIMITED","411211","102","7","2021","007","000000000","098","000","DENTSU INTERNATIONAL LIMITED","411211","102","7","2021","","098","4A3C800N8TF8PSDT"
"118","PBK-00475/II/WPJ.20/KP.0703/2022","20220216","20220110","1,000,000","IDR","MASA","SETUJU","017745290","007","000","SURYA ANUGERAH SETIAABADI","411124","100","12","2021","007","017745290","007","000","SURYA ANUGERAH SETIAABADI","411126","100","1","2022","","007","318675B8KCEHMO22"
"119","PBK-00476/II/WPJ.20/KP.0703/2022","20220216","20210715","24,033,964","IDR","KIRIM","SETUJU","000000000","007","000","SPOTIFY AB","411211","102","6","2021","007","000000000","098","000","SPOTIFY AB","411211","102","6","2021","","098","F54C30T4LN7SC5LG"
"120","PBK-00477/II/WPJ.20/KP.0703/2022","20220216","20210715","5,965,970","IDR","KIRIM","SETUJU","000000000","007","000","SPOTIFY AB","411211","102","6","2021","007","000000000","098","000","SPOTIFY AB","411211","102","6","2021","","098","1F92E67LKMM73S64"
"121","PBK-00478/II/WPJ.20/KP.0703/2022","20220216","20211015","8,246,626","IDR","KIRIM","SETUJU","000000000","007","000","TOTALLYAWESOME SINGAPORE PTE","411211","102","9","2021","007","000000000","098","000","TOTALLYAWESOME SINGAPORE PTE","411211","102","9","2021","","098","3094D5B8B21CPETT"
"122","PBK-00479/II/WPJ.20/KP.0703/2022","20220216","20211015","11,753,376","IDR","KIRIM","SETUJU","000000000","007","000","TOTALLYAWESOME SINGAPORE PTE","411211","102","9","2021","007","000000000","098","000","TOTALLYAWESOME SINGAPORE PTE","411211","102","9","2021","","098","502544EQR7EVRRP1"
"123","PBK-00472/II/WPJ.20/KP.0703/2022","20220215","20210813","50,000,000","IDR","KIRIM","SETUJU","000000000","007","000","IMAGE FUTURE INVESTMENT (HK)","411211","102","7","2021","007","000000000","098","000","IMAGE FUTURE INVESTMENT (HK)","411211","102","7","2021","","098","415CF5B87STPN67P"
"124","PBK-00473/II/WPJ.20/KP.0703/2022","20220215","20210813","7,100,000","IDR","KIRIM","SETUJU","000000000","007","000","IMAGE FUTURE INVESTMENT (HK)","411211","102","7","2021","007","000000000","098","000","IMAGE FUTURE INVESTMENT (HK)","411211","102","7","2021","","098","F5AA45B87STP71LK"
"125","PBK-00474/II/WPJ.20/KP.0703/2022","20220215","20210915","10,000,000","IDR","KIRIM","SETUJU","000000000","007","000","IMAGE FUTURE INVESTMENT","411211","102","8","2021","007","000000000","098","000","IMAGE FUTURE INVESTMENT","411211","102","8","2021","","098","9EE364EQR3E3FQEJ"
"126","PBK-00443/II/WPJ.20/KP.0703/2022","20220214","20220117","45,956","IDR","MASA","SETUJU","028348654","006","000","HENNY MAKMUR JAYA","411121","100","12","2021","007","028348654","006","000","HENNY MAKMUR JAYA","411121","100","1","2021","","007","88BD23IDKO218G2K"
"127","PBK-00444/II/WPJ.20/KP.0703/2022","20220214","20220117","45,956","IDR","MASA","SETUJU","028348654","006","000","HENNY MAKMUR JAYA","411121","100","12","2021","007","028348654","006","000","HENNY MAKMUR JAYA","411121","100","2","2021","","007","88BD23IDKO218G2K"
"128","PBK-00445/II/WPJ.20/KP.0703/2022","20220214","20220117","45,956","IDR","MASA","SETUJU","028348654","006","000","HENNY MAKMUR JAYA","411121","100","12","2021","007","028348654","006","000","HENNY MAKMUR JAYA","411121","100","3","2021","","007","88BD23IDKO218G2K"
"129","PBK-00446/II/WPJ.20/KP.0703/2022","20220214","20220117","4,814,478","IDR","MASA","SETUJU","028348654","006","000","HENNY MAKMUR JAYA","411121","100","12","2021","007","028348654","006","000","HENNY MAKMUR JAYA","411121","100","4","2021","","007","88BD23IDKO218G2K"
"130","PBK-00447/II/WPJ.20/KP.0703/2022","20220214","20220117","45,956","IDR","MASA","SETUJU","028348654","006","000","HENNY MAKMUR JAYA","411121","100","12","2021","007","028348654","006","000","HENNY MAKMUR JAYA","411121","100","5","2021","","007","88BD23IDKO218G2K"
"131","PBK-00448/II/WPJ.20/KP.0703/2022","20220214","20220117","45,956","IDR","MASA","SETUJU","028348654","006","000","HENNY MAKMUR JAYA","411121","100","12","2021","007","028348654","006","000","HENNY MAKMUR JAYA","411121","100","6","2021","","007","88BD23IDKO218G2K"
"132","PBK-00449/II/WPJ.20/KP.0703/2022","20220214","20210615","3,200,000","IDR","KIRIM","SETUJU","000000000","007","000","Fork Media Asia Pte, LTD","411211","102","5","2021","007","000000000","098","000","Fork Media Asia Pte, LTD","411211","102","5","2021","","098","6C68E2LVIBB0EAQB"
"133","PBK-00450/II/WPJ.20/KP.0703/2022","20220214","20210615","2,500,000","IDR","KIRIM","SETUJU","000000000","007","000","Fork Media Asia Pte, LTD","411211","102","5","2021","007","000000000","098","000","Fork Media Asia Pte, LTD","411211","102","5","2021","","098","D29847431G6TTR73"
"134","PBK-00451/II/WPJ.20/KP.0703/2022","20220214","20210615","2,000,000","IDR","KIRIM","SETUJU","000000000","007","000","Fork Media Asia Pte, LTD","411211","102","5","2021","007","000000000","098","000","Fork Media Asia Pte, LTD","411211","102","5","2021","","098","6CA8A4EQI0FOCH7J"
"135","PBK-00452/II/WPJ.20/KP.0703/2022","20220214","20210615","1,315,962","IDR","KIRIM","SETUJU","000000000","007","000","Fork Media Asia Pte, LTD","411211","102","5","2021","007","000000000","098","000","Fork Media Asia Pte, LTD","411211","102","5","2021","","098","D2E4067LHLKHQFSQ"
"136","PBK-00453/II/WPJ.20/KP.0703/2022","20220214","20220117","45,956","IDR","MASA","SETUJU","028348654","006","000","HENNY MAKMUR JAYA","411121","100","12","2021","007","028348654","006","000","HENNY MAKMUR JAYA","411121","100","7","2021","","007","88BD23IDKO218G2K"
"137","PBK-00454/II/WPJ.20/KP.0703/2022","20220214","20220117","45,956","IDR","MASA","SETUJU","028348654","006","000","HENNY MAKMUR JAYA","411121","100","12","2021","007","028348654","006","000","HENNY MAKMUR JAYA","411121","100","8","2021","","007","88BD23IDKO218G2K"
"138","PBK-00455/II/WPJ.20/KP.0703/2022","20220214","20220117","45,956","IDR","MASA","SETUJU","028348654","006","000","HENNY MAKMUR JAYA","411121","100","12","2021","007","028348654","006","000","HENNY MAKMUR JAYA","411121","100","9","2021","","007","88BD23IDKO218G2K"
"139","PBK-00456/II/WPJ.20/KP.0703/2022","20220214","20220117","45,956","IDR","MASA","SETUJU","028348654","006","000","HENNY MAKMUR JAYA","411121","100","12","2021","007","028348654","006","000","HENNY MAKMUR JAYA","411121","100","10","2021","","007","88BD23IDKO218G2K"
"140","PBK-00457/II/WPJ.20/KP.0703/2022","20220214","20210813","5,000,000","IDR","KIRIM","SETUJU","000000000","007","000","Fork Media Asia Pte, LTD","411211","102","7","2021","007","000000000","098","000","Fork Media Asia Pte, LTD","411211","102","7","2021","","098","0C6D72LVOD6G2D53"
"141","PBK-00458/II/WPJ.20/KP.0703/2022","20220214","20210813","2,890,000","IDR","KIRIM","SETUJU","000000000","007","000","Fork Media Asia Pte, LTD","411211","102","7","2021","007","000000000","098","000","Fork Media Asia Pte, LTD","411211","102","7","2021","","098","195617437I2DISPK"
"142","PBK-00459/II/WPJ.20/KP.0703/2022","20220214","20210813","3,612,520","IDR","KIRIM","SETUJU","000000000","007","000","Fork Media Asia Pte, LTD","411211","102","7","2021","007","000000000","098","000","Fork Media Asia Pte, LTD","411211","102","7","2021","","098","9DB3C67LNNG0CM5J"
"143","PBK-00460/II/WPJ.20/KP.0703/2022","20220214","20210813","3,500,000","IDR","KIRIM","SETUJU","000000000","007","000","Fork Media Asia Pte, LTD","411211","102","7","2021","007","000000000","098","000","Fork Media Asia Pte, LTD","411211","102","7","2021","","098","793E23ID87OSVRF8"
"144","PBK-00461/II/WPJ.20/KP.0703/2022","20220214","20210715","2,500,000","IDR","KIRIM","SETUJU","000000000","007","000","Fork Media Asia Pte, LTD","411211","102","6","2021","007","000000000","098","000","Fork Media Asia Pte, LTD","411211","102","6","2021","","098","716293ID56V168GB"
"145","PBK-00462/II/WPJ.20/KP.0703/2022","20220214","20210615","3,684,039","IDR","KIRIM","SETUJU","000000000","007","000","Fork Media Asia Pte, LTD","411211","102","5","2021","007","000000000","098","000","Fork Media Asia Pte, LTD","411211","102","5","2021","","098","E969A5B81R1VJ32G"
"146","PBK-00463/II/WPJ.20/KP.0703/2022","20220214","20220120","504,985","IDR","KIRIM","SETUJU","013261730","025","000","HARAPAN UTAMA","411121","100","12","2021","007","094665775","005","000","YUSUF TAUFIK","411125","100","1","2022","","047","6B29B743K2M6BUSC"
"147","PBK-00464/II/WPJ.20/KP.0703/2022","20220214","20220117","45,956","IDR","MASA","SETUJU","028348654","006","000","HENNY MAKMUR JAYA","411121","100","12","2021","007","028348654","006","000","HENNY MAKMUR JAYA","411121","100","11","2021","","007","88BD23IDKO218G2K"
"148","PBK-00465/II/WPJ.20/KP.0703/2022","20220214","20210915","10,000,000","IDR","KIRIM","SETUJU","000000000","007","000","Smart Media4u Technology Pte","411211","102","8","2021","007","000000000","098","000","Smart Media4u Technology Pte","411211","102","8","2021","","098","BFC1867LQOISPM7M"
"149","PBK-00466/II/WPJ.20/KP.0703/2022","20220214","20210813","13,987,318","IDR","KIRIM","SETUJU","000000000","007","000","CARAT PHILIPPINES, INC","411211","102","7","2021","007","000000000","098","000","CARAT PHILIPPINES, INC","411211","102","7","2021","","098","3A83F4EQO2B4LMJB"
"150","PBK-00467/II/WPJ.20/KP.0703/2022","20220214","20210915","393,925","IDR","KIRIM","SETUJU","000000000","007","000","CARAT PHILIPPINES, INC","411211","102","8","2021","007","000000000","098","000","CARAT PHILIPPINES, INC","411211","102","8","2021","","098","F455900NBUI3O4EN"
"151","PBK-00468/II/WPJ.20/KP.0703/2022","20220214","20211015","6,000,000","IDR","KIRIM","SETUJU","000000000","007","000","Hello Health Group Pte Ltd","411211","102","9","2021","007","000000000","098","000","Hello Health Group Pte Ltd","411211","102","9","2021","","098","06C7B3IDBCSGUQ59"
"152","PBK-00469/II/WPJ.20/KP.0703/2022","20220214","20210813","30,000,000","IDR","KIRIM","SETUJU","000000000","007","000","Inmobi Pte Ltd","411211","102","7","2021","007","000000000","098","000","Inmobi Pte Ltd","411211","102","7","2021","","098","2B0ED4EQO2BA3E2A"
"153","PBK-00470/II/WPJ.20/KP.0703/2022","20220214","20210715","299,880,000","IDR","KIRIM","SETUJU","000000000","007","000","CJ ENM CO, LTD","411211","102","6","2021","007","000000000","098","000","CJ ENM CO, LTD","411211","102","6","2021","","098","18C4E0T4LN7QMVG4"
"154","PBK-00471/II/WPJ.20/KP.0703/2022","20220214","20210615","249,158,310","IDR","KIRIM","SETUJU","000000000","007","000","CJ ENM CO, LTD","411211","102","5","2021","007","000000000","098","000","CJ ENM CO, LTD","411211","102","5","2021","","098","C7DC51PI2GOKHS5V"
"155","PBK-00440/II/WPJ.20/KP.0703/2022","20220210","20211210","15,656,633","IDR","MASA","SETUJU","027032804","003","000","VISI GLOBALINDO DATA UTAMA","411127","104","11","2021","007","027032804","003","000","VISI GLOBALINDO DATA UTAMA","411211","100","2","2022","","007","48F293L8G0KLC4KG"
"156","PBK-00441/II/WPJ.20/KP.0703/2022","20220210","20220110","1,155,096","IDR","MASA","SETUJU","027032804","003","000","VISI GLOBALINDO DATA UTAMA","411127","104","12","2021","007","027032804","003","000","VISI GLOBALINDO DATA UTAMA","411127","103","12","2021","","007","BCE5B76UI9IGD1E0"
"157","PBK-00442/II/WPJ.20/KP.0703/2022","20220210","20220110","858,182","IDR","MASA","SETUJU","018174920","007","000","INDOMOBIL TRADA NASIONAL","411128","403","12","2021","007","018174920","007","000","INDOMOBIL TRADA NASIONAL","411128","409","12","2021","","007","5A41803IJKVCQ2QC"
"158","PBK-00438/II/WPJ.20/KP.0703/2022","20220209","20220121","233,236","IDR","MASA","SETUJU","020731345","002","000","KONSUMEN KARYAWAN HERMINA (KOKARMINA)","411124","100","12","2021","007","020731345","002","000","KONSUMEN KARYAWAN HERMINA (KOKARMINA)","411124","104","12","2021","","007","0867B4ER4IRVLJFV"
"159","PBK-00439/II/WPJ.20/KP.0703/2022","20220209","20220207","1,824,035","IDR","MASA","SETUJU","032706574","003","000","CIPTA SINERGI ASIA","411124","100","1","2022","007","032706574","003","000","CIPTA SINERGI ASIA","411124","104","1","2022","","007","539C71PIO1MC51O6"
"160","PBK-00428/II/WPJ.20/KP.0703/2022","20220208","20220110","93,419,928","IDR","MASA","SETUJU","021265814","007","000","HASTRI TEKNIK UTAMA","411124","104","1","2021","007","021265814","007","000","HASTRI TEKNIK UTAMA","411124","104","12","2021","","007","FC0F667M4783D3SL"
